File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:09-nw:050-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",4.42,"G(->(q,G(p)))",4,TRUE
f:05-nw:400-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",226.28,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:200-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",20.69,"U(p,F(&(p,F(q))))",7,TRUE
f:04-nw:400-ml:10-0.trace,tree-bmc,F(p),?u1(?1),74.58,F(p),2,TRUE
f:04-nw:100-ml:06-0.trace,tree,F(p),F(?1),3.26,F(p),2,TRUE
f:04-nw:400-ml:06-0.trace,tree,F(p),?u1(?1),48.23,F(p),2,TRUE
f:01-nw:025-ml:06-0.trace,tree,G(!(p)),?u1(!(?1)),0.68,G(!(p)),3,TRUE
f:07-nw:100-ml:10-0.trace,tree-suf,G(p),?u1(?1),4.34,G(p),2,TRUE
f:08-nw:050-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",12.83,"->(F(q),U(p,q))",5,TRUE
f:09-nw:400-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",64.02,"G(->(q,G(p)))",4,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),14.23,G(!(p)),3,TRUE
f:07-nw:400-ml:14-0.trace,tree,G(p),G(?1),120.06,G(p),2,TRUE
f:07-nw:400-ml:10-0.trace,tree-bmc,G(p),?u1(p),10.16,G(p),2,TRUE
f:08-nw:200-ml:10-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",49.17,"->(F(q),U(p,q))",6,TRUE
f:09-nw:010-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",1.16,"G(->(q,p))",4,TRUE
f:05-nw:100-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",23.99,"|(G(p),F(&(p,F(q))))",7,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",124.91,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:025-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",10.92,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:100-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",13.04,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:02-nw:025-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",3.85,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:200-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",32.77,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:010-ml:10-0.trace,tree-bmc,G(!(p)),G(!(?1)),0.21,G(!(p)),3,TRUE
f:07-nw:200-ml:06-0.trace,tree-suf,G(p),G(?1),4.39,G(p),2,TRUE
f:03-nw:025-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",2.78,"G(->(q,G(!(p))))",6,TRUE
f:07-nw:100-ml:14-0.trace,tree,G(p),?u1(?1),12.43,G(p),2,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",19.74,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:400-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",187.51,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:02-nw:200-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",159.38,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),1.99,F(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-suf,F(p),?u1(p),4.59,F(p),2,TRUE
f:04-nw:025-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),0.61,F(p),2,TRUE
f:03-nw:025-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",31.39,"G(->(q,&(!(p),X(!(p)))))",4,TRUE
f:07-nw:050-ml:06-0.trace,tree,G(p),?u1(?1),1.62,G(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-bmc,F(p),?u1(?1),6.18,F(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-suf-bmc,F(p),?u1(p),4.09,F(p),2,TRUE
f:06-nw:400-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",77.67,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:200-ml:14-0.trace,tree,F(p),?u1(p),10.93,F(p),2,TRUE
f:07-nw:400-ml:10-0.trace,tree-suf,G(p),?u1(?1),45.53,G(p),2,TRUE
f:03-nw:200-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",215.85,"G(->(q,!(F(p))))",4,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf-bmc,G(p),G(?1),1.23,G(p),2,TRUE
f:01-nw:010-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),0.19,G(!(p)),3,TRUE
f:01-nw:010-ml:06-0.trace,tree,G(!(p)),?u1(!(?1)),0.30,G(!(p)),3,TRUE
f:06-nw:050-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",28.01,"G(&(p,|(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:200-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",36.58,"G(&(p,->(!(q),F(r))))",7,TRUE
f:05-nw:200-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",27.63,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:100-ml:10-0.trace,tree-bmc,G(p),?u1(p),2.30,G(p),2,TRUE
f:01-nw:200-ml:14-0.trace,tree-bmc,G(!(p)),G(!(?1)),32.54,G(!(p)),3,TRUE
f:02-nw:010-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",4.18,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:200-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",144.13,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:09-nw:400-ml:10-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",51.42,"G(->(q,G(p)))",5,TRUE
f:04-nw:200-ml:06-0.trace,tree-bmc,F(p),F(?1),11.72,F(p),2,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",3.97,"->(F(q),U(p,q))",5,TRUE
f:02-nw:010-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",2.21,"->(F(q),U(!(p),q))",6,TRUE
f:01-nw:400-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),105.49,G(!(p)),3,TRUE
f:05-nw:200-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",16.79,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:025-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),0.49,G(!(p)),3,TRUE
f:03-nw:010-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.62,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:050-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.66,"G(->(q,G(p)))",5,TRUE
f:06-nw:010-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",2.78,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:100-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",17.55,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:400-ml:10-0.trace,tree-suf,F(p),?u1(p),50.99,F(p),2,TRUE
f:04-nw:050-ml:14-0.trace,tree,F(p),F(?1),2.72,F(p),2,TRUE
f:05-nw:050-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",7.91,"|(G(q),F(&(p,F(q))))",7,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",3.59,"|(G(p),F(&(p,F(q))))",7,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",59.72,"->(F(q),U(!(p),q))",7,TRUE
f:03-nw:050-ml:06-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",12.09,"G(->(q,G(!(p))))",4,TRUE
f:02-nw:025-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",10.73,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:010-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.10,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:200-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",22.48,"G(->(q,G(!(p))))",6,TRUE
f:05-nw:100-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",43.62,"|(G(p),F(&(p,F(q))))",7,TRUE
f:07-nw:025-ml:06-0.trace,tree-suf,G(p),G(?1),0.18,G(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf,G(p),?u1(p),108.17,G(p),2,TRUE
f:01-nw:200-ml:06-0.trace,tree,G(!(p)),G(!(?1)),11.42,G(!(p)),3,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf,F(p),F(?1),0.11,F(p),2,TRUE
f:06-nw:025-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",3.08,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:100-ml:14-0.trace,tree-bmc,F(p),?u1(p),3.73,F(p),2,TRUE
f:02-nw:200-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",64.61,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:400-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",429.13,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:05-nw:010-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",1.08,"|(G(q),F(&(p,F(q))))",7,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf,G(!(p)),G(!(?1)),0.35,G(!(p)),3,TRUE
f:06-nw:025-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",2.57,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:010-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",1.80,"->(F(q),&(p,q))",5,TRUE
f:03-nw:400-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",102.64,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:050-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",5.49,"G(&(p,->(!(q),|(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:100-ml:06-0.trace,tree-bmc,G(!(p)),?u1(!(p)),1.75,G(!(p)),3,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.47,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:050-ml:06-0.trace,tree,G(!(p)),?u1(!(p)),1.03,G(!(p)),3,TRUE
f:06-nw:010-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",0.83,"G(&(p,|(!(q),p)))",7,TRUE
f:04-nw:400-ml:14-0.trace,tree-suf,F(p),?u1(?1),113.85,F(p),2,TRUE
f:02-nw:200-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",175.46,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:010-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",3.22,"G(->(q,!(p)))",4,TRUE
f:06-nw:010-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",3.28,"G(&(p,->(!(q),p)))",7,TRUE
f:01-nw:400-ml:06-0.trace,tree-suf,G(!(p)),?u1(!(?1)),16.68,G(!(p)),3,TRUE
f:03-nw:200-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",13.86,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:100-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",13.12,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:200-ml:06-0.trace,tree-suf-bmc,G(p),?u1(?1),4.96,G(p),2,TRUE
f:01-nw:025-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),1.26,G(!(p)),3,TRUE
f:05-nw:025-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",1.78,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:100-ml:14-0.trace,tree-bmc,G(p),?u1(?1),11.08,G(p),2,TRUE
f:01-nw:050-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),3.04,G(!(p)),3,TRUE
f:07-nw:010-ml:06-0.trace,tree,G(p),?u1(p),0.22,G(p),2,TRUE
f:07-nw:050-ml:06-0.trace,tree-bmc,G(p),G(?1),1.20,G(p),2,TRUE
f:01-nw:400-ml:06-0.trace,tree,G(!(p)),G(!(?1)),41.13,G(!(p)),3,TRUE
f:04-nw:025-ml:06-0.trace,tree,F(p),F(?1),0.36,F(p),2,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),1.19,G(p),2,TRUE
f:02-nw:050-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",14.33,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:050-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),2.81,G(p),2,TRUE
f:08-nw:100-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",29.58,"->(F(q),&(p,q))",6,TRUE
f:01-nw:200-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),5.27,G(!(p)),3,TRUE
f:03-nw:050-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",7.97,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",20.91,"G(->(q,G(p)))",4,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",57.97,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:050-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",5.17,"G(&(p,->(!(q),|(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:100-ml:06-0.trace,tree,G(!(p)),?u1(!(?1)),4.50,G(!(p)),3,TRUE
f:06-nw:025-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",3.18,"G(&(p,|(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:03-nw:400-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",26.80,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:100-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",59.83,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:200-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",113.92,"G(&(p,->(!(q),p)))",7,TRUE
f:09-nw:400-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",190.37,"G(->(q,G(p)))",4,TRUE
f:05-nw:050-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",3.85,"U(p,F(&(p,F(q))))",7,TRUE
f:02-nw:400-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",418.70,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:14-0.trace,tree,G(p),?u1(?1),1.89,G(p),2,TRUE
f:09-nw:200-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",22.54,"G(->(q,G(p)))",4,TRUE
f:08-nw:400-ml:10-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",177.11,"->(F(q),U(p,q))",5,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",59.34,"->(F(q),U(p,q))",6,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",32.35,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:09-nw:050-ml:10-0.trace,tree,"G(->(q,G(p)))","G(->(q,?1))",4.33,"G(->(q,p))",4,TRUE
f:05-nw:400-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",101.96,"->(F(p),F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",22.37,"G(->(q,G(!(p))))",4,TRUE
f:09-nw:010-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",0.40,"G(->(q,p))",4,TRUE
f:08-nw:100-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,?b1(p,q))",57.66,"->(F(q),&(p,q))",5,TRUE
f:05-nw:100-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",13.37,"|(G(q),F(&(p,F(q))))",7,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),101.19,G(p),2,TRUE
f:04-nw:400-ml:14-0.trace,tree,F(p),?u1(p),20.59,F(p),2,TRUE
f:01-nw:025-ml:14-0.trace,tree,G(!(p)),?u1(!(p)),1.48,G(!(p)),3,TRUE
f:08-nw:400-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",66.57,"->(F(q),U(p,q))",6,TRUE
f:08-nw:025-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",1.98,"->(F(q),U(p,q))",5,TRUE
f:09-nw:050-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",4.94,"G(->(q,p))",4,TRUE
f:09-nw:025-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",1.95,"G(->(q,p))",4,TRUE
f:07-nw:010-ml:06-0.trace,tree-suf-bmc,G(p),?u1(p),0.15,G(p),2,TRUE
f:06-nw:100-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",54.78,"G(&(p,U(!(q),p)))",7,TRUE
f:07-nw:100-ml:06-0.trace,tree,G(p),?u1(p),1.73,G(p),2,TRUE
f:09-nw:400-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",416.33,"G(->(q,G(p)))",4,TRUE
f:09-nw:025-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",1.38,"G(->(q,G(p)))",5,TRUE
f:04-nw:010-ml:10-0.trace,tree-suf-bmc,F(p),F(?1),0.15,F(p),2,TRUE
f:03-nw:025-ml:14-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",23.80,"G(->(q,!(F(p))))",4,TRUE
f:09-nw:200-ml:10-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",28.38,"G(->(q,G(p)))",5,TRUE
f:06-nw:400-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",466.23,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:02-nw:100-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",22.32,"->(F(q),&(!(p),q))",6,TRUE
f:01-nw:050-ml:10-0.trace,tree-bmc,G(!(p)),G(!(?1)),1.64,G(!(p)),3,TRUE
f:06-nw:010-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.49,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:025-ml:10-0.trace,tree-suf,F(p),?u1(p),0.92,F(p),2,TRUE
f:07-nw:010-ml:10-0.trace,tree,G(p),G(?1),0.22,G(p),2,TRUE
f:08-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",7.54,"->(F(q),&(p,q))",6,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",7.61,"G(->(q,p))",4,TRUE
f:02-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",137.91,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",3.36,"->(F(q),&(p,q))",6,TRUE
f:06-nw:010-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",0.67,"G(&(p,|(!(q),p)))",7,TRUE
f:09-nw:025-ml:14-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",5.23,"G(->(q,G(p)))",5,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),48.56,G(!(p)),3,TRUE
f:03-nw:200-ml:10-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",148.63,"G(->(q,G(!(p))))",4,TRUE
f:05-nw:200-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",127.16,"|(G(p),F(&(p,F(q))))",7,TRUE
f:03-nw:100-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",11.39,"G(->(q,G(!(p))))",6,TRUE
f:08-nw:050-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",26.21,"->(F(q),&(p,q))",6,TRUE
f:01-nw:400-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),16.97,G(!(p)),3,TRUE
f:02-nw:100-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",22.35,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:200-ml:14-0.trace,tree-bmc,F(p),?u1(p),7.63,F(p),2,TRUE
f:01-nw:050-ml:10-0.trace,tree,G(!(p)),G(!(?1)),1.81,G(!(p)),3,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf,G(p),?u1(p),0.35,G(p),2,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",4.59,"|(G(q),F(&(p,F(q))))",7,TRUE
f:01-nw:200-ml:06-0.trace,tree-bmc,G(!(p)),?u1(!(p)),3.41,G(!(p)),3,TRUE
f:08-nw:025-ml:06-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",3.01,"->(F(q),&(p,q))",5,TRUE
f:05-nw:010-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",3.05,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:200-ml:10-0.trace,tree,G(!(p)),?u1(!(p)),7.50,G(!(p)),3,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),0.49,G(!(p)),3,TRUE
f:09-nw:200-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",58.09,"G(->(q,G(p)))",4,TRUE
f:07-nw:025-ml:10-0.trace,tree-suf,G(p),?u1(?1),0.79,G(p),2,TRUE
f:04-nw:010-ml:10-0.trace,tree-suf,F(p),?u1(?1),0.37,F(p),2,TRUE
f:06-nw:400-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",415.88,"G(&(p,->(!(q),F(r))))",7,TRUE
f:02-nw:200-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",32.29,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:200-ml:14-0.trace,tree-bmc,G(p),?u1(?1),36.55,G(p),2,TRUE
f:03-nw:050-ml:10-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.86,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:025-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),0.43,G(!(p)),3,TRUE
f:05-nw:400-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",76.61,"->(F(p),F(&(p,F(q))))",7,TRUE
